suite,task_id,initial_state_index,seed,profile,runtime,success,environment_steps,steady_p50_seconds,steady_p95_seconds,startup_seconds,request_per_second,queue_age_p95_steps,discard,depletion,disconnects,recoveries,fallback,trace_sha256
libero_spatial,7,49,2026082502,fixed_0000,lerobot_weighted_average,True,132,0.14154153503477573,0.20201721717603505,5.25174073013477,3.097827523938638,,90,,,,,320681595c2ef1da3293021b6e46da6b90da5472bd5c299f1b0e88d21a1ad658
libero_spatial,7,47,2026082500,fixed_0250,lerobot_weighted_average,True,141,0.08356921002268791,0.11828377322526648,5.2238893650937825,4.5979580635493384,,249,,,,,de8c428da440a5b518d30cffbaf12f065b238eec5d09d7031a508540626140fe
libero_spatial,7,48,2026082501,fixed_0250,lerobot_weighted_average,False,300,0.12837346957530826,0.1635490576038137,5.211019903188571,3.511701457568282,,452,,,,,5016af0220595a13d997bb7c7962d242cd5c5b6b01af7433e340f944710fdb28
libero_spatial,7,49,2026082502,fixed_0250,lerobot_weighted_average,True,131,0.09026841912418604,0.13376098447479307,5.218446023995057,3.767570476406999,,200,,,,,d12cf807c59fb6950ed4b382cd573aadcdf33534c968bb212ea7bcc128f22642
libero_spatial,7,47,2026082500,fixed_0950,lerobot_weighted_average,True,182,0.08396945893764496,0.1269996279384941,5.270851946203038,8.554876824966254,,1132,,,,,a3ec5863136b783482a36eacb5c1fe69f72433c8b414317c271bcc45800e35b2
libero_spatial,7,48,2026082501,fixed_0950,lerobot_weighted_average,True,177,0.08611743792425841,0.1307193964254111,5.290414253016934,8.315693544758489,,995,,,,,5a8deb3992dd845de6cc78995b68f05636d279ab7cebe5285f3afa53e545959b
libero_spatial,7,49,2026082502,fixed_0950,lerobot_weighted_average,True,165,0.08440114860422909,0.09648011678364127,5.284259648993611,8.69829615713913,,1095,,,,,9d6581c37be2ba43bae98eca1fc27bfcda0bc9e2f4856040e8961d93af6474e8
libero_spatial,7,47,2026082500,jitter_0600_pm0400_v2,lerobot_weighted_average,True,127,0.08377206115983427,0.14402549676597115,5.251157857943326,7.386158154915705,,767,,,,,861cedc4f119fb9c537c7d0ccfd79c2521f1394ce901b0e72c408fc375989fc3
libero_spatial,7,48,2026082501,jitter_0600_pm0400_v2,lerobot_weighted_average,False,300,0.08927651343401521,0.14021740262396631,5.219978233100846,8.317280565391941,,2180,,,,,da22d9efa62a72f2e8528a24524ffaf1ab3f18b3e4134078480c93c958545aef
libero_spatial,7,49,2026082502,jitter_0600_pm0400_v2,lerobot_weighted_average,True,132,0.08662843657657504,0.12349744889652356,5.242509288946167,7.417148251992292,,869,,,,,abc70c6f2d351072549c2eaea677a02cf2dcba5c7fbee6a006e3a1817a9f4c90
libero_spatial,7,47,2026082500,burst_0250_to2000_v2,lerobot_weighted_average,True,178,0.08402157598175108,0.13182617911370467,5.276494667865336,5.302161139818227,,423,,,,,d0b8f074815d5f36b5a675636c2ab3d9df779a50208014acbdf5013c673a5482
libero_spatial,7,48,2026082501,burst_0250_to2000_v2,lerobot_weighted_average,False,300,0.11802382906898856,0.14979144954122603,5.260552593972534,4.351256553799108,,538,,,,,4e4022b1273547114f318f48a424486e55b86a67b59ac3227a52cd969c7cb75a
libero_spatial,7,49,2026082502,burst_0250_to2000_v2,lerobot_weighted_average,True,223,0.10064438404515386,0.1455432567861862,5.247630966128781,4.039976042676383,,275,,,,,9e65bb0688b0b705489b74e481768ee3cc93eb2fea88487924b8694ba50d4839
libero_spatial,7,47,2026082500,fixed_0000,lerobot_latest_only,True,129,0.08411267353221774,0.13138158748624845,5.771221207920462,3.3553397423408806,,74,,,,,76774d4358c67acfe1bdf274efc57d713fef55d93295a656fc0a77b1badb8c3f
libero_spatial,7,48,2026082501,fixed_0000,lerobot_latest_only,True,128,0.13045666902326047,0.1747018019668758,5.224535301094875,3.0487869316247096,,82,,,,,e6d75b3c2236810cf8421aca253e0b1b0efe2cfc5d58350f20c084db9420ebe2
